payment_id,customer_id,staff_id,rental_id,amount,payment_date
21461,469,1,15561,9.99,2020-03-22 23:30:57.996577-04
21462,469,1,15851,2.99,2020-03-23 10:14:59.996577-04
21463,470,1,10236,0.99,2020-02-29 19:34:00.996577-05
21464,470,2,10944,4.99,2020-03-01 20:48:29.996577-05
21465,470,2,11397,1.99,2020-03-02 12:21:40.996577-05
21466,470,2,11711,2.99,2020-03-17 01:59:21.996577-04
21467,470,1,11742,0.99,2020-03-17 03:17:09.996577-04
21468,470,2,12177,3.99,2020-03-17 19:44:13.996577-04
21469,470,2,12423,8.99,2020-03-18 04:43:18.996577-04
21470,470,1,12753,10.99,2020-03-18 17:06:05.996577-04
21471,470,2,13585,4.99,2020-03-20 00:00:49.996577-04
21472,470,1,13592,4.99,2020-03-20 00:19:01.996577-04
21473,470,2,14405,4.99,2020-03-21 05:13:27.996577-04
21474,471,1,10430,2.99,2020-03-01 02:05:32.996577-05
21475,471,2,10828,3.99,2020-03-01 16:44:36.996577-05
21476,471,2,11601,4.99,2020-03-16 21:43:13.996577-04
21477,471,1,12271,4.99,2020-03-17 23:01:37.996577-04
21478,471,1,13661,5.99,2020-03-20 02:34:25.996577-04
21479,471,1,14085,7.99,2020-03-20 18:14:50.996577-04
21480,471,1,14094,4.99,2020-03-20 18:50:01.996577-04
21481,471,1,14317,5.99,2020-03-21 02:29:06.996577-04
21482,471,2,14538,2.99,2020-03-21 09:56:41.996577-04
21483,471,2,14942,7.99,2020-03-22 00:26:53.996577-04
21484,471,2,15184,0.99,2020-03-22 10:19:38.996577-04
21485,471,1,15654,1.99,2020-03-23 03:03:19.996577-04
21486,472,1,10282,6.99,2020-02-29 20:57:36.996577-05
21487,472,1,10627,0.99,2020-03-01 09:01:29.996577-05
21488,472,1,11911,6.99,2020-03-17 10:20:01.996577-04
21489,472,2,12763,4.99,2020-03-18 17:35:27.996577-04
21490,472,2,13188,8.99,2020-03-19 08:55:29.996577-04
21491,472,1,14209,4.99,2020-03-20 22:46:22.996577-04
21492,472,2,14596,4.99,2020-03-21 12:07:03.996577-04
21493,472,1,14597,4.99,2020-03-21 12:08:07.996577-04
21494,472,2,15185,5.99,2020-03-22 10:21:16.996577-04
21495,472,2,15278,2.99,2020-03-22 13:35:13.996577-04
21496,473,1,10867,2.99,2020-03-01 17:52:41.996577-05
21497,473,2,11006,2.99,2020-03-01 22:34:18.996577-05
21498,473,1,11216,4.99,2020-03-02 05:52:09.996577-05
21499,473,1,11336,0.99,2020-03-02 10:27:22.996577-05
21500,473,2,11421,7.99,2020-03-02 13:20:19.996577-05
21501,473,1,11741,0.99,2020-03-17 03:17:05.996577-04
21502,473,2,13984,4.99,2020-03-20 13:40:56.996577-04
21503,473,2,14202,0.99,2020-03-20 22:20:18.996577-04
21504,473,2,14550,0.99,2020-03-21 10:25:05.996577-04
21505,473,2,14658,4.99,2020-03-21 14:10:16.996577-04
21506,473,2,14757,4.99,2020-03-21 17:52:03.996577-04
21507,473,1,15118,4.99,2020-03-22 07:07:03.996577-04
21508,473,2,15400,2.99,2020-03-22 17:41:29.996577-04
21509,473,2,16024,4.99,2020-03-23 16:15:13.996577-04
21510,474,2,10376,5.99,2020-02-29 23:55:39.996577-05
21511,474,2,11117,0.99,2020-03-02 02:04:29.996577-05
21512,474,1,11489,2.99,2020-03-02 16:03:54.996577-05
21513,474,2,11537,2.99,2020-03-16 19:09:34.996577-04
21514,474,1,12083,2.99,2020-03-17 16:42:03.996577-04
21515,474,1,12236,4.99,2020-03-17 21:47:55.996577-04
21516,474,1,12440,0.99,2020-03-18 05:16:01.996577-04
21517,474,2,12597,2.99,2020-03-18 11:02:28.996577-04
21518,474,1,12702,4.99,2020-03-18 14:58:59.996577-04
21519,474,1,14728,0.99,2020-03-21 16:44:02.996577-04
21520,474,2,15046,4.99,2020-03-22 04:23:20.996577-04
21521,474,1,15558,6.99,2020-03-22 23:20:48.996577-04
21522,475,1,10357,0.99,2020-02-29 23:18:15.996577-05
21523,475,1,10633,3.99,2020-03-01 09:05:43.996577-05
21524,475,1,11293,5.99,2020-03-02 08:29:09.996577-05
21525,475,1,11770,4.99,2020-03-17 04:33:31.996577-04
21526,475,2,14303,2.99,2020-03-21 01:51:09.996577-04
21527,475,1,15097,1.99,2020-03-22 06:12:08.996577-04
21528,475,1,15288,4.99,2020-03-22 13:52:24.996577-04
21529,476,1,10346,4.99,2020-02-29 22:47:49.996577-05
21530,476,1,10617,9.99,2020-03-01 08:34:18.996577-05
21531,476,1,10826,6.99,2020-03-01 16:36:22.996577-05
21532,476,1,12616,4.99,2020-03-18 11:51:07.996577-04
21533,476,2,12709,5.99,2020-03-18 15:28:17.996577-04
21534,476,1,15413,0.99,2020-03-22 18:06:27.996577-04
21535,477,1,10500,4.99,2020-03-01 04:29:27.996577-05
21536,477,2,10912,0.99,2020-03-01 19:28:29.996577-05
21537,477,2,12420,4.99,2020-03-18 04:30:16.996577-04
21538,477,1,13002,0.99,2020-03-19 02:06:24.996577-04
21539,477,2,14552,3.99,2020-03-21 10:27:53.996577-04
21540,477,2,15091,2.99,2020-03-22 06:03:09.996577-04
21541,477,1,15929,2.99,2020-03-23 12:51:56.996577-04
21542,478,1,11906,2.99,2020-03-17 10:09:12.996577-04
21543,478,2,13162,2.99,2020-03-19 07:56:52.996577-04
21544,478,2,13507,4.99,2020-03-19 20:38:53.996577-04
21545,478,1,15027,4.99,2020-03-22 03:31:30.996577-04
21546,478,2,15188,4.99,2020-03-22 10:24:14.996577-04
21547,478,1,15724,4.99,2020-03-23 05:50:35.996577-04
21548,479,2,10303,4.99,2020-02-29 21:41:59.996577-05
21549,479,2,11109,4.99,2020-03-02 01:48:55.996577-05
21550,479,2,11584,1.99,2020-03-16 20:41:52.996577-04
21551,479,2,11835,4.99,2020-03-17 07:31:39.996577-04
21552,479,2,12401,0.99,2020-03-18 03:49:17.996577-04
21553,479,2,13078,8.99,2020-03-19 04:45:09.996577-04
21554,479,1,13974,2.99,2020-03-20 13:23:25.996577-04
21555,480,2,10808,1.99,2020-03-01 16:05:37.996577-05
21556,480,2,11017,0.99,2020-03-01 22:48:17.996577-05
21557,480,1,11369,5.99,2020-03-02 11:33:07.996577-05
21558,480,2,12905,4.99,2020-03-18 22:42:03.996577-04
21559,480,2,13092,0.99,2020-03-19 05:09:35.996577-04
21560,480,2,13131,9.99,2020-03-19 06:36:39.996577-04
21561,480,1,13831,4.99,2020-03-20 08:28:01.996577-04
21562,480,2,15363,2.99,2020-03-22 16:10:06.996577-04
21563,480,2,15579,4.99,2020-03-23 00:07:07.996577-04
21564,481,2,11207,0.99,2020-03-02 05:29:56.996577-05
21565,481,2,11387,2.99,2020-03-02 12:01:04.996577-05
21566,481,1,11752,4.99,2020-03-17 03:39:21.996577-04
21567,481,1,11885,4.99,2020-03-17 09:22:19.996577-04
21568,481,2,12160,2.99,2020-03-17 19:06:25.996577-04
21569,481,1,12981,4.99,2020-03-19 01:32:26.996577-04
21570,481,2,13497,2.99,2020-03-19 20:15:04.996577-04
21571,481,2,13878,4.99,2020-03-20 09:46:04.996577-04
21572,481,1,13990,1.99,2020-03-20 13:57:49.996577-04
21573,481,2,14280,4.99,2020-03-21 01:08:24.996577-04
21574,481,2,14584,0.99,2020-03-21 11:43:59.996577-04
21575,482,2,10824,4.99,2020-03-01 16:28:48.996577-05
21576,482,2,10839,2.99,2020-03-01 17:06:05.996577-05
21577,482,2,11498,6.99,2020-03-16 17:21:20.996577-04
21578,482,1,13174,4.99,2020-03-19 08:21:16.996577-04
21579,482,2,14383,4.99,2020-03-21 04:30:31.996577-04
21580,482,2,14732,0.99,2020-03-21 16:50:55.996577-04
21581,482,2,14891,6.99,2020-03-21 22:39:28.996577-04
21582,482,2,14995,4.99,2020-03-22 02:20:57.996577-04
21583,482,1,15391,0.99,2020-03-22 17:30:11.996577-04
21584,482,1,15849,5.99,2020-03-23 10:09:46.996577-04
21585,482,2,15865,2.99,2020-03-23 10:46:51.996577-04
21586,482,1,15879,3.99,2020-03-23 11:11:19.996577-04
21587,483,2,10677,0.99,2020-03-01 10:53:01.996577-05
21588,483,1,10953,6.99,2020-03-01 20:57:04.996577-05
21589,483,2,12331,3.99,2020-03-18 01:15:45.996577-04
21590,483,2,12695,2.99,2020-03-18 14:40:01.996577-04
21591,483,2,12875,2.99,2020-03-18 21:38:47.996577-04
21592,484,2,11871,4.99,2020-03-17 08:40:10.996577-04
21593,484,1,12024,0.99,2020-03-17 14:26:00.996577-04
21594,484,1,12771,4.99,2020-03-18 17:57:49.996577-04
21595,484,1,12993,7.99,2020-03-19 01:52:29.996577-04
21596,484,2,13160,0.99,2020-03-19 07:49:30.996577-04
21597,484,2,13956,3.99,2020-03-20 12:36:45.996577-04
21598,484,1,15607,2.99,2020-03-23 01:22:32.996577-04
21599,484,1,16026,4.99,2020-03-23 16:17:48.996577-04
21600,485,1,10771,4.99,2020-03-01 14:18:01.996577-05
21601,485,2,10772,6.99,2020-03-01 14:19:36.996577-05
21602,485,2,11188,3.99,2020-03-02 04:45:37.996577-05
21603,485,1,11921,4.99,2020-03-17 10:40:53.996577-04
21604,485,1,11974,2.99,2020-03-17 12:25:14.996577-04
21605,485,2,12261,8.99,2020-03-17 22:44:32.996577-04
21606,485,2,12487,0.99,2020-03-18 07:13:50.996577-04
21607,485,2,13055,2.99,2020-03-19 04:04:54.996577-04
21608,486,2,10902,4.99,2020-03-01 19:04:12.996577-05
21609,486,1,12465,0.99,2020-03-18 06:03:28.996577-04
21610,486,2,12609,2.99,2020-03-18 11:34:48.996577-04
21611,486,1,13048,4.99,2020-03-19 03:53:32.996577-04
21612,486,2,13803,0.99,2020-03-20 07:14:43.996577-04
21613,486,2,14251,4.99,2020-03-21 00:10:46.996577-04
21614,486,2,14284,4.99,2020-03-21 01:13:03.996577-04
21615,487,2,10511,2.99,2020-03-01 05:00:42.996577-05
21616,487,2,10555,6.99,2020-03-01 06:25:04.996577-05
21617,487,1,10832,6.99,2020-03-01 16:53:19.996577-05
21618,487,2,10877,5.99,2020-03-01 18:00:30.996577-05
21619,487,1,10978,9.99,2020-03-01 21:40:53.996577-05
21620,487,1,11669,5.99,2020-03-17 00:17:17.996577-04
21621,487,2,11890,5.99,2020-03-17 09:37:09.996577-04
21622,487,1,12493,7.99,2020-03-18 07:22:04.996577-04
21623,487,2,13210,4.99,2020-03-19 09:52:04.996577-04
21624,487,1,13658,7.99,2020-03-20 02:30:48.996577-04
21625,487,2,15665,2.99,2020-03-23 03:27:38.996577-04
21626,488,2,10474,5.99,2020-03-01 03:30:08.996577-05
21627,488,1,10767,0.99,2020-03-01 14:05:49.996577-05
21628,488,1,11774,3.99,2020-03-17 04:49:05.996577-04
21629,488,2,12483,5.99,2020-03-18 07:07:03.996577-04
21630,488,2,13446,4.99,2020-03-19 18:34:39.996577-04
21631,488,2,14948,5.99,2020-03-22 00:39:19.996577-04
21632,488,2,15259,0.99,2020-03-22 12:51:49.996577-04
21633,488,1,15350,2.99,2020-03-22 15:43:55.996577-04
21634,488,2,15499,2.99,2020-03-22 21:05:45.996577-04
21635,489,2,11119,9.99,2020-03-02 02:13:10.996577-05
21636,489,1,11705,4.99,2020-03-17 01:50:51.996577-04
21637,489,1,12496,6.99,2020-03-18 07:26:51.996577-04
21638,489,2,12701,6.99,2020-03-18 14:55:13.996577-04
21639,489,1,13462,4.99,2020-03-19 19:17:45.996577-04
21640,489,2,14095,5.99,2020-03-20 18:54:11.996577-04
21641,489,2,14328,2.99,2020-03-21 02:46:46.996577-04
21642,489,2,14424,6.99,2020-03-21 05:52:37.996577-04
21643,489,1,15205,0.99,2020-03-22 11:00:49.996577-04
21644,489,1,15981,4.99,2020-03-23 14:40:43.996577-04
21645,490,1,10786,7.99,2020-03-01 14:58:00.996577-05
21646,490,1,10955,7.99,2020-03-01 21:01:00.996577-05
21647,490,2,11965,2.99,2020-03-17 12:08:11.996577-04
21648,490,2,14557,4.99,2020-03-21 10:33:37.996577-04
21649,490,2,14761,6.99,2020-03-21 17:58:54.996577-04
21650,490,2,15276,2.99,2020-03-22 13:27:27.996577-04
21651,490,1,15448,2.99,2020-03-22 19:23:50.996577-04
21652,491,2,10974,6.99,2020-03-01 21:39:18.996577-05
21653,491,1,11048,4.99,2020-03-01 23:43:33.996577-05
21654,491,1,11590,0.99,2020-03-16 20:56:59.996577-04
21655,491,1,11840,4.99,2020-03-17 07:37:27.996577-04
21656,491,2,13607,2.99,2020-03-20 00:37:08.996577-04
21657,491,1,14780,0.99,2020-03-21 18:34:59.996577-04
21658,491,2,15685,5.99,2020-03-23 04:09:54.996577-04
21659,492,2,12971,4.99,2020-03-19 01:11:09.996577-04
21660,492,1,14255,2.99,2020-03-21 00:20:03.996577-04
21661,492,2,15822,0.99,2020-03-23 09:34:25.996577-04
21662,492,1,15958,4.99,2020-03-23 13:51:02.996577-04
21663,493,1,10777,6.99,2020-03-01 14:32:16.996577-05
21664,493,2,10885,7.99,2020-03-01 18:20:03.996577-05
21665,493,1,13638,2.99,2020-03-20 01:49:41.996577-04
21666,493,2,13675,6.99,2020-03-20 03:01:17.996577-04
21667,493,1,14117,4.99,2020-03-20 19:40:25.996577-04
21668,493,2,15177,4.99,2020-03-22 10:03:15.996577-04
21669,493,1,15355,0.99,2020-03-22 15:47:50.996577-04
21670,493,1,15490,6.99,2020-03-22 20:36:44.996577-04
21671,493,2,15878,2.99,2020-03-23 11:02:57.996577-04
21672,494,1,10403,0.99,2020-03-01 00:59:11.996577-05
21673,494,1,10623,2.99,2020-03-01 08:51:04.996577-05
21674,494,2,11152,3.99,2020-03-02 03:22:02.996577-05
21675,494,1,11987,5.99,2020-03-17 12:50:25.996577-04
21676,494,2,13094,0.99,2020-03-19 05:16:24.996577-04
21677,494,2,13301,3.99,2020-03-19 13:21:41.996577-04
21678,494,2,14634,5.99,2020-03-21 13:19:54.996577-04
21679,494,1,14832,4.99,2020-03-21 20:11:55.996577-04
21680,494,1,15086,6.99,2020-03-22 05:49:34.996577-04
21681,494,2,15156,9.99,2020-03-22 08:57:37.996577-04
21682,494,2,15291,4.99,2020-03-22 13:56:30.996577-04
21683,495,2,10643,5.99,2020-03-01 09:16:59.996577-05
21684,495,1,10783,4.99,2020-03-01 14:52:03.996577-05
21685,495,1,12782,5.99,2020-03-18 18:24:49.996577-04
21686,495,2,12837,0.99,2020-03-18 20:19:35.996577-04
21687,495,2,13205,3.99,2020-03-19 09:33:52.996577-04
21688,495,2,13445,2.99,2020-03-19 18:33:59.996577-04
21689,495,2,13818,4.99,2020-03-20 07:48:35.996577-04
21690,495,1,15984,2.99,2020-03-23 14:44:53.996577-04
21691,496,1,11060,7.99,2020-03-02 00:16:44.996577-05
21692,496,2,11448,4.99,2020-03-02 14:12:59.996577-05
21693,496,1,11893,3.99,2020-03-17 09:41:55.996577-04
21694,496,2,12605,4.99,2020-03-18 11:28:03.996577-04
21695,496,1,13569,5.99,2020-03-19 23:31:25.996577-04
21696,496,2,14013,6.99,2020-03-20 15:11:16.996577-04
21697,496,1,14332,7.99,2020-03-21 02:59:09.996577-04
21698,496,1,14348,0.99,2020-03-21 03:22:52.996577-04
21699,496,2,15750,2.99,2020-03-23 07:04:31.996577-04
21700,497,2,10760,7.99,2020-03-01 13:53:46.996577-05
21701,497,1,12123,0.99,2020-03-17 17:50:44.996577-04
21702,497,1,13159,4.99,2020-03-19 07:48:25.996577-04
21703,497,1,13289,2.99,2020-03-19 12:59:56.996577-04
21704,497,2,14134,0.99,2020-03-20 20:14:20.996577-04
21705,497,1,15362,5.99,2020-03-22 16:08:46.996577-04
21706,497,2,15633,0.99,2020-03-23 01:59:36.996577-04
21707,497,1,15919,0.99,2020-03-23 12:29:57.996577-04
21708,498,1,10225,0.99,2020-02-29 19:07:06.996577-05
21709,498,1,11455,6.99,2020-03-02 14:35:32.996577-05
21710,498,1,12893,2.99,2020-03-18 22:15:09.996577-04
21711,499,2,10333,0.99,2020-02-29 22:26:58.996577-05
21712,499,2,10497,2.99,2020-03-01 04:24:25.996577-05
21713,499,1,11513,7.99,2020-03-16 18:19:59.996577-04
21714,499,2,11606,0.99,2020-03-16 22:01:09.996577-04
21715,499,2,11978,4.99,2020-03-17 12:30:36.996577-04
21716,499,1,12004,8.99,2020-03-17 13:25:19.996577-04
21717,499,1,12354,7.99,2020-03-18 02:02:33.996577-04
21718,499,1,12436,3.99,2020-03-18 05:09:31.996577-04
21719,499,1,12587,1.99,2020-03-18 10:31:39.996577-04
21720,499,2,12947,4.99,2020-03-19 00:22:47.996577-04
21721,499,2,13822,3.99,2020-03-20 08:07:54.996577-04
21722,499,1,14858,3.99,2020-03-21 21:14:44.996577-04
21723,499,1,15587,7.99,2020-03-23 00:28:54.996577-04
21724,500,1,10947,6.99,2020-03-01 20:51:43.996577-05
21725,500,2,11218,1.99,2020-03-02 05:57:38.996577-05
21726,500,1,12639,2.99,2020-03-18 12:41:31.996577-04
21727,500,2,12813,2.99,2020-03-18 19:22:48.996577-04
21728,500,2,13628,4.99,2020-03-20 01:32:19.996577-04
21729,500,1,14407,0.99,2020-03-21 05:15:17.996577-04
21730,500,1,14964,4.99,2020-03-22 01:07:50.996577-04
21731,500,1,15584,2.99,2020-03-23 00:17:47.996577-04
21732,500,1,15853,2.99,2020-03-23 10:22:46.996577-04
21733,501,1,10817,4.99,2020-03-01 16:19:34.996577-05
21734,501,2,11393,4.99,2020-03-02 12:12:55.996577-05
21735,501,1,11640,1.99,2020-03-16 23:12:59.996577-04
21736,501,2,11799,6.99,2020-03-17 05:53:51.996577-04
21737,501,1,12914,4.99,2020-03-18 22:54:25.996577-04
21738,501,2,13889,0.99,2020-03-20 10:08:32.996577-04
21739,501,1,15239,4.99,2020-03-22 12:14:43.996577-04
21740,501,1,15699,5.99,2020-03-23 04:49:01.996577-04
21741,502,2,10390,4.99,2020-03-01 00:15:14.996577-05
21742,502,1,10938,0.99,2020-03-01 20:33:48.996577-05
21743,502,2,11036,4.99,2020-03-01 23:24:55.996577-05
21744,502,1,11301,0.99,2020-03-02 09:06:25.996577-05
21745,502,1,11317,4.99,2020-03-02 09:37:18.996577-05
21746,502,1,11435,0.99,2020-03-02 13:42:49.996577-05
21747,502,1,11620,0.99,2020-03-16 22:34:48.996577-04
21748,502,1,12762,4.99,2020-03-18 17:35:20.996577-04
21749,502,1,13052,9.99,2020-03-19 04:00:08.996577-04
21750,502,1,14411,4.99,2020-03-21 05:23:23.996577-04
21751,502,1,15486,3.99,2020-03-22 20:33:46.996577-04
21752,502,1,16034,3.99,2020-03-23 16:35:00.996577-04
21753,503,2,11075,2.99,2020-03-02 00:52:49.996577-05
21754,503,1,11161,1.99,2020-03-02 03:34:23.996577-05
21755,503,1,11858,4.99,2020-03-17 08:18:57.996577-04
21756,503,2,12370,2.99,2020-03-18 02:26:13.996577-04
21757,503,2,12783,4.99,2020-03-18 18:29:40.996577-04
21758,503,1,13332,2.99,2020-03-19 14:29:17.996577-04
21759,503,1,13551,2.99,2020-03-19 22:28:56.996577-04
21760,503,1,14823,0.99,2020-03-21 19:53:08.996577-04
21761,503,1,14913,2.99,2020-03-21 23:20:39.996577-04
21762,503,2,15056,4.99,2020-03-22 04:44:20.996577-04
21763,503,2,15077,2.99,2020-03-22 05:37:44.996577-04
21764,503,1,15588,3.99,2020-03-23 00:31:01.996577-04
21765,503,1,15692,4.99,2020-03-23 04:28:28.996577-04
21766,503,1,15726,2.99,2020-03-23 05:56:52.996577-04
21767,503,1,15797,0.99,2020-03-23 08:42:13.996577-04
21768,504,2,10397,0.99,2020-03-01 00:39:53.996577-05
21769,504,2,10509,3.99,2020-03-01 04:53:54.996577-05
21770,504,2,11569,2.99,2020-03-16 19:59:30.996577-04
21771,504,1,12769,1.99,2020-03-18 17:55:06.996577-04
21772,504,1,13166,2.99,2020-03-19 08:04:54.996577-04
21773,504,2,13206,2.99,2020-03-19 09:34:00.996577-04
21774,504,2,13387,2.99,2020-03-19 16:14:36.996577-04
21775,504,2,13859,5.99,2020-03-20 09:22:09.996577-04
21776,504,2,15018,4.99,2020-03-22 03:21:04.996577-04
21777,504,1,15166,6.99,2020-03-22 09:34:03.996577-04
21778,504,1,15723,8.99,2020-03-23 05:45:52.996577-04
21779,504,2,16022,4.99,2020-03-23 16:12:53.996577-04
21780,505,1,10896,2.99,2020-03-01 18:47:59.996577-05
21781,505,1,11163,0.99,2020-03-02 03:37:06.996577-05
21782,505,1,11907,2.99,2020-03-17 10:09:13.996577-04
21783,505,2,13612,3.99,2020-03-20 00:50:34.996577-04
21784,505,1,14398,2.99,2020-03-21 04:55:47.996577-04
21785,505,1,14802,2.99,2020-03-21 19:16:49.996577-04
21786,505,1,15436,4.99,2020-03-22 18:58:52.996577-04
21787,506,1,10477,2.99,2020-03-01 03:32:43.996577-05
21788,506,1,10873,4.99,2020-03-01 17:59:00.996577-05
21789,506,2,11238,0.99,2020-03-02 06:54:16.996577-05
21790,506,2,11781,4.99,2020-03-17 05:05:26.996577-04
21791,506,1,12994,0.99,2020-03-19 01:54:36.996577-04
21792,506,2,13073,2.99,2020-03-19 04:34:04.996577-04
21793,506,2,13767,0.99,2020-03-20 06:12:02.996577-04
21794,506,1,14074,1.99,2020-03-20 17:44:33.996577-04
21795,506,1,14337,2.99,2020-03-21 03:02:52.996577-04
21796,506,2,14395,6.99,2020-03-21 04:52:26.996577-04
21797,506,2,15022,5.99,2020-03-22 03:24:09.996577-04
21798,506,2,15572,1.99,2020-03-22 23:56:27.996577-04
21799,506,1,15694,9.99,2020-03-23 04:31:12.996577-04
21800,507,2,12071,6.99,2020-03-17 16:17:40.996577-04
21801,507,2,12275,4.99,2020-03-17 23:10:28.996577-04
21802,507,1,12343,4.99,2020-03-18 01:43:39.996577-04
21803,507,2,14625,4.99,2020-03-21 13:02:47.996577-04
21804,507,1,15394,2.99,2020-03-22 17:32:47.996577-04
21805,508,1,10746,8.99,2020-03-01 13:27:15.996577-05
21806,508,1,11365,2.99,2020-03-02 11:28:35.996577-05
21807,508,2,11447,6.99,2020-03-02 14:04:51.996577-05
21808,508,1,13095,6.99,2020-03-19 05:16:36.996577-04
21809,508,2,13201,2.99,2020-03-19 09:24:31.996577-04
21810,508,1,15010,6.99,2020-03-22 02:58:43.996577-04
21811,508,1,15195,4.99,2020-03-22 10:36:49.996577-04
21812,509,2,10988,5.99,2020-03-01 22:06:43.996577-05
21813,509,1,11814,6.99,2020-03-17 06:37:46.996577-04
21814,509,2,12109,4.99,2020-03-17 17:27:01.996577-04
21815,509,2,14045,4.99,2020-03-20 16:18:37.996577-04
21816,509,2,14994,5.99,2020-03-22 02:20:50.996577-04
21817,509,1,15965,2.99,2020-03-23 14:15:05.996577-04
21818,510,2,10265,7.99,2020-02-29 20:33:30.996577-05
21819,510,2,11996,4.99,2020-03-17 13:03:03.996577-04
21820,510,1,12317,0.99,2020-03-18 00:45:32.996577-04
21821,510,2,12406,2.99,2020-03-18 04:06:28.996577-04
21822,510,1,15065,4.99,2020-03-22 05:15:10.996577-04
21823,511,1,10231,2.99,2020-02-29 19:19:15.996577-05
21824,511,2,10429,2.99,2020-03-01 02:02:44.996577-05
21825,511,2,12110,6.99,2020-03-17 17:28:12.996577-04
21826,511,1,12920,4.99,2020-03-18 23:00:58.996577-04
21827,511,1,14213,4.99,2020-03-20 22:59:13.996577-04
21828,511,1,14302,6.99,2020-03-21 01:48:23.996577-04
21829,511,1,15172,4.99,2020-03-22 09:53:59.996577-04
21830,512,2,10232,4.99,2020-02-29 19:19:21.996577-05
21831,512,2,10670,3.99,2020-03-01 10:35:42.996577-05
21832,512,2,11818,9.99,2020-03-17 06:50:30.996577-04
21833,512,2,12957,8.99,2020-03-19 00:41:10.996577-04
21834,512,2,13156,4.99,2020-03-19 07:39:08.996577-04
21835,512,2,13771,0.99,2020-03-20 06:15:47.996577-04
21836,512,1,14288,4.99,2020-03-21 01:26:00.996577-04
21837,512,1,14870,2.99,2020-03-21 21:51:46.996577-04
21838,512,1,15153,2.99,2020-03-22 08:54:27.996577-04
21839,512,2,15265,3.99,2020-03-22 13:04:25.996577-04
21840,512,1,15317,3.99,2020-03-22 14:42:39.996577-04
21841,512,2,15733,4.99,2020-03-23 06:05:58.996577-04
21842,512,2,15990,4.99,2020-03-23 14:53:37.996577-04
21843,513,2,11081,2.99,2020-03-02 00:58:40.996577-05
21844,513,1,11165,2.99,2020-03-02 03:40:43.996577-05
21845,513,1,11407,3.99,2020-03-02 12:47:09.996577-05
21846,513,1,11755,3.99,2020-03-17 03:44:01.996577-04
21847,513,1,12559,5.99,2020-03-18 09:22:24.996577-04
21848,513,2,12784,2.99,2020-03-18 18:31:12.996577-04
21849,513,2,12807,4.99,2020-03-18 19:07:12.996577-04
21850,513,1,13596,5.99,2020-03-20 00:27:24.996577-04
21851,513,1,13690,4.99,2020-03-20 03:35:53.996577-04
21852,513,2,14844,7.99,2020-03-21 20:37:38.996577-04
21853,513,1,14875,4.99,2020-03-21 22:03:05.996577-04
21854,513,1,15035,4.99,2020-03-22 04:02:58.996577-04
21855,513,2,15289,6.99,2020-03-22 13:55:50.996577-04
21856,513,2,15545,5.99,2020-03-22 22:48:42.996577-04
21857,514,1,11675,1.99,2020-03-17 00:26:20.996577-04
21858,514,2,12067,4.99,2020-03-17 16:05:13.996577-04
21859,514,1,12293,4.99,2020-03-17 23:42:02.996577-04
21860,514,1,12302,4.99,2020-03-18 00:10:05.996577-04
21861,514,2,12578,0.99,2020-03-18 10:15:37.996577-04
21862,514,1,12752,2.99,2020-03-18 17:02:02.996577-04
21863,514,2,13344,3.99,2020-03-19 14:51:10.996577-04
21864,514,1,14052,0.99,2020-03-20 16:40:12.996577-04
21865,514,1,14386,1.99,2020-03-21 04:35:00.996577-04
21866,514,1,15451,2.99,2020-03-22 19:24:53.996577-04
21867,514,1,15776,5.99,2020-03-23 07:54:27.996577-04
21868,515,2,10716,0.99,2020-03-01 12:22:14.996577-05
21869,515,1,11451,3.99,2020-03-02 14:14:22.996577-05
21870,515,2,11572,4.99,2020-03-16 20:06:21.996577-04
21871,515,1,11691,3.99,2020-03-17 01:19:31.996577-04
21872,515,2,11937,6.99,2020-03-17 11:17:02.996577-04
21873,515,2,12416,2.99,2020-03-18 04:25:14.996577-04
